stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
3314,3314,Anne de Bretagne,Thorigné-Fouillard,48.15594837,-1.58069511,,,0
3315,3315,Thorigné Mairie,Thorigné-Fouillard,48.15354799,-1.5798402,,,0
3316,3316,Saint-Etienne,Thorigné-Fouillard,48.13215303,-1.59643107,,,0
3317,3317,Pâtis du Moulinet,Thorigné-Fouillard,48.14105238,-1.57365219,,,0
3318,3318,Pâtis du Moulinet,Thorigné-Fouillard,48.14093339,-1.57346681,,,0
3319,3319,Pâtis du Moulinet,Thorigné-Fouillard,48.14170805,-1.5774259,,,0
3320,3320,Pâtis du Moulinet,Thorigné-Fouillard,48.14181689,-1.57740841,,,0
3321,3321,Fouillard,Thorigné-Fouillard,48.16041469,-1.58706433,,,0
3322,3322,Curien,Thorigné-Fouillard,48.1492763,-1.57750308,,,0
3323,3323,Curien,Thorigné-Fouillard,48.14928986,-1.57715406,,,0
3401,3401,Parc des Sports,Nouvoitou,48.04139981,-1.55336797,,,0
3402,3402,Langlois,Nouvoitou,48.04065867,-1.55015895,,,0
3403,3403,Chêne Centenaire,Nouvoitou,48.04021884,-1.54194902,,,0
3404,3404,Menault,Nouvoitou,48.0412779,-1.54463411,,,0
3405,3405,Eclosel,Nouvoitou,48.04453229,-1.56162229,,,0
3406,3406,Eclosel,Nouvoitou,48.04445715,-1.56146795,,,0
3407,3407,Grée Barel,Nouvoitou,48.04240224,-1.54982505,,,0
3408,3408,Chêne Centenaire,Nouvoitou,48.04042496,-1.54198016,,,0
3409,3409,Menault,Nouvoitou,48.04141632,-1.54525086,,,0
3410,3410,Langlois,Nouvoitou,48.0409078,-1.54977715,,,0
3411,3411,Crotigné,Nouvoitou,48.03103082,-1.55926209,,,0
3412,3412,La Croix de l'Epine,Nouvoitou,48.02930455,-1.56426021,,,0
3413,3413,La Drouais,Nouvoitou,48.024052,-1.57323994,,,0
3414,3414,La Jaunais,Saint-Armel,48.01318314,-1.57063486,,,0
3415,3415,La Jaille,Saint-Armel,48.01260018,-1.55732504,,,0
3416,3416,Le Petit Beauvais,Nouvoitou,48.01195274,-1.5458774,,,0
3417,3417,Epron,Nouvoitou,48.01509711,-1.53961831,,,0
3418,3418,Le Tertronais,Nouvoitou,48.02183302,-1.54725023,,,0
3419,3419,L'Ourmais,Nouvoitou,48.02899022,-1.55143991,,,0
3500,3500,Silandière,Montgermont,48.16399131,-1.73170413,,,0
3501,3501,Fougerolle,Montgermont,48.15713428,-1.72329993,,,0
3502,3502,Pierre Texier,Montgermont,48.15565719,-1.72061072,,,0
3503,3503,Montgermont Mairie,Montgermont,48.15574059,-1.71658864,,,0
3504,3504,Courtines,Montgermont,48.15726126,-1.71446656,,,0
3505,3505,Belle Epine,Montgermont,48.15531129,-1.7108321,,,0
3506,3506,Décoparc,Montgermont,48.15311386,-1.706642,,,0
3507,3507,Vizeule,Montgermont,48.14897164,-1.70405003,,,0
3508,3508,Vizeule,Montgermont,48.14826699,-1.70363701,,,0
3509,3509,Métrie,Montgermont,48.15288114,-1.70885747,,,0
3510,3510,Belle Epine,Montgermont,48.15558798,-1.71082246,,,0
3511,3511,Courtines,Montgermont,48.15733411,-1.71460655,,,0
3512,3512,Montgermont Mairie,Montgermont,48.15567996,-1.71663805,,,0
3513,3513,Pierre Texier,Montgermont,48.15568596,-1.72068225,,,0
3514,3514,Fougerolle,Montgermont,48.15717858,-1.7233011,,,0
3515,3515,Silandière,Montgermont,48.16271981,-1.73059303,,,0
3516,3516,Décoparc,Montgermont,48.15430662,-1.70724683,,,0
3601,3601,La Renardière,Parthenay-de-Bretagne,48.18347898,-1.8357373,,,0
3602,3602,Parthenay Mairie,Parthenay-de-Bretagne,48.19206996,-1.83124343,,,0
3603,3603,Clos des Tilleuls,Parthenay-de-Bretagne,48.19169642,-1.82725543,,,0
3604,3604,La Noë,Parthenay-de-Bretagne,48.19130065,-1.82459016,,,0
3605,3605,Placis de la Touche,Parthenay-de-Bretagne,48.19000461,-1.82079103,,,0
3606,3606,Le Reuvre,Parthenay-de-Bretagne,48.1863579,-1.81649429,,,0
3611,3611,Le Reuvre,Parthenay-de-Bretagne,48.18636688,-1.81649511,,,0
3612,3612,Placis de la Touche,Parthenay-de-Bretagne,48.18991366,-1.82014907,,,0
3613,3613,La Noë,Parthenay-de-Bretagne,48.19124712,-1.82435607,,,0
3614,3614,Clos des Tilleuls,Parthenay-de-Bretagne,48.19177543,-1.82774803,,,0
3615,3615,Parthenay Mairie,Parthenay-de-Bretagne,48.19212549,-1.83142977,,,0
3616,3616,La Renardière,Parthenay-de-Bretagne,48.18330757,-1.83617991,,,0
3705,3705,Saint-Gilles Centre,Saint-Gilles,48.15297271,-1.82975865,,,0
3707,3707,Pont aux Moines,Saint-Gilles,48.15070786,-1.82521706,,,0
3708,3708,Vigne,Saint-Gilles,48.15283954,-1.82071011,,,0
3709,3709,Fouaye,Saint-Gilles,48.15291812,-1.80907719,,,0
3710,3710,Fouaye,Saint-Gilles,48.15356445,-1.81046986,,,0
3711,3711,Vigne,Saint-Gilles,48.15413317,-1.81993908,,,0
3712,3712,Pont aux Moines,Saint-Gilles,48.15067998,-1.82479689,,,0
3714,3714,Saint-Gilles Centre,Saint-Gilles,48.15249376,-1.82982513,,,0
3715,3715,Clos des Cerisiers,Saint-Gilles,48.15374478,-1.83403418,,,0
3717,3717,Maison Neuve,Saint-Gilles,48.15398549,-1.83760002,,,0
3723,3723,Maison Neuve,Saint-Gilles,48.15406034,-1.83781467,,,0
3724,3724,Clos des Cerisiers,Saint-Gilles,48.15384342,-1.83404162,,,0
3751,3751,ZI Ouest,Vezin-le-Coquet,48.10740152,-1.73924668,,,0
3752,3752,Trois Marches,Vezin-le-Coquet,48.10474061,-1.73906178,,,0
3753,3753,Trois Marches,Vezin-le-Coquet,48.10575046,-1.74001431,,,0
3754,3754,Haie de Terre,Vezin-le-Coquet,48.12095823,-1.77254707,,,0
3755,3755,Vallée,Vezin-le-Coquet,48.12026434,-1.765416,,,0
3756,3756,Lion d'Or,Vezin-le-Coquet,48.1190811,-1.76101447,,,0
3757,3757,Vezin Centre,Vezin-le-Coquet,48.11889936,-1.75681107,,,0
3758,3758,Tertre,Vezin-le-Coquet,48.11838591,-1.74249418,,,0
3759,3759,Champ Noël,Vezin-le-Coquet,48.11764929,-1.73167146,,,0
3760,3760,Champ Noël,Vezin-le-Coquet,48.11770317,-1.73100316,,,0
3761,3761,Tertre,Vezin-le-Coquet,48.11835117,-1.74111786,,,0
3762,3762,Vezin Centre,Vezin-le-Coquet,48.11930667,-1.75476097,,,0
3763,3763,Lion d'Or,Vezin-le-Coquet,48.11927823,-1.76148999,,,0
3764,3764,Vallée,Vezin-le-Coquet,48.12036615,-1.76557329,,,0
3765,3765,Haie de Terre,Vezin-le-Coquet,48.12097559,-1.7716735,,,0
3766,3766,Trois Marches,Vezin-le-Coquet,48.10499211,-1.74065229,,,0
3767,3767,Fresnot,Vezin-le-Coquet,48.12295075,-1.75536591,,,0
3768,3768,Marais,Vezin-le-Coquet,48.10412708,-1.73593806,,,0
3769,3769,Marais,Vezin-le-Coquet,48.10421313,-1.73603999,,,0
3770,3770,Champs Bleus,Vezin-le-Coquet,48.11899882,-1.74937216,,,0
3771,3771,Champs Bleus,Vezin-le-Coquet,48.11912564,-1.74955086,,,0
3801,3801,Centre de Loisirs,Bourgbarré,47.99009528,-1.6138293,,,0
3802,3802,Bourgbarré Mairie,Bourgbarré,47.99488016,-1.61426966,,,0
3803,3803,La Motte,Bourgbarré,47.99607325,-1.61723784,,,0
3804,3804,La Basse Erable,Bourgbarré,47.99514007,-1.62423419,,,0
3805,3805,Perelle,Bourgbarré,47.99450137,-1.6315247,,,0
3806,3806,Perelle,Bourgbarré,47.99442685,-1.63135702,,,0
3807,3807,Basse Erable,Bourgbarré,47.99512362,-1.62373584,,,0
3808,3808,La Motte,Bourgbarré,47.99590317,-1.61766621,,,0
3809,3809,Bourgbarré Mairie,Bourgbarré,47.99476166,-1.61410331,,,0
3810,3810,Moc Souris,Bourgbarré,47.95999343,-1.63242683,,,0
3811,3811,Sept Fours,Bourgbarré,47.95954125,-1.63703108,,,0
3812,3812,Sept Fours,Bourgbarré,47.95956133,-1.63697915,,,0
3813,3813,Moc Souris,Bourgbarré,47.96011491,-1.63140399,,,0
3814,3814,Rue de Rennes,Bourgbarré,47.99763622,-1.61921419,,,0
3815,3815,Rue de Rennes,Bourgbarré,47.99753101,-1.61890953,,,0
3816,3816,Launay Garnier,Bourgbarré,48.00075089,-1.59448989,,,0
3817,3817,Launay Garnier,Bourgbarré,48.00091583,-1.59465195,,,0
3822,3822,La Fretais,Bourgbarré,47.99016515,-1.62350471,,,0
3851,3851,Mordelles Pâtis,Mordelles,48.07460255,-1.85367611,,,0
3852,3852,Mordelles Eglise,Mordelles,48.07194171,-1.84998802,,,0
3853,3853,Mordelles Mairie,Mordelles,48.07371138,-1.84642407,,,0
3854,3854,Mordelles Lilas,Mordelles,48.07584083,-1.8422202,,,0
3855,3855,Gretay,Mordelles,48.07771885,-1.83754903,,,0
3856,3856,Croix Ignon,Mordelles,48.08132274,-1.82684642,,,0
3857,3857,Grande Fontaine,Mordelles,48.08396909,-1.81374094,,,0
3858,3858,Vivier des Bois,Mordelles,48.08822018,-1.79882901,,,0
3859,3859,Vivier des Bois,Mordelles,48.0881174,-1.79980194,,,0
3860,3860,Grande Fontaine,Mordelles,48.08361464,-1.81579413,,,0
3861,3861,Croix Ignon,Mordelles,48.08139625,-1.82681277,,,0
3862,3862,Gretay,Mordelles,48.07780007,-1.83732775,,,0
3863,3863,Mordelles Lilas,Mordelles,48.0755735,-1.84280109,,,0
3864,3864,Mordelles Mairie,Mordelles,48.07357073,-1.84677438,,,0
3865,3865,Mordelles Eglise,Mordelles,48.07185149,-1.85020843,,,0
3869,3869,Mordelles Pâtis,Mordelles,48.07393624,-1.85365528,,,0
3901,3901,Bois Esnault,Pont-Péan,47.99990894,-1.69696794,,,0
3902,3902,Caliorne,Pont-Péan,48.00647989,-1.69857206,,,0
3903,3903,Mouton Blanc,Pont-Péan,48.01062006,-1.70099518,,,0
3904,3904,Chemin Vert,Pont-Péan,48.01295576,-1.70300304,,,0
3905,3905,Pont Péan Mairie,Pont-Péan,48.01057926,-1.70697013,,,0
3906,3906,Rivaudière,Pont-Péan,48.0136449,-1.70763245,,,0
3907,3907,Fontaine Blanche,Pont-Péan,48.01629245,-1.70567784,,,0
3908,3908,Renaissance,Pont-Péan,48.01989989,-1.70699303,,,0
3909,3909,Renaissance,Pont-Péan,48.01988823,-1.70705918,,,0
3910,3910,Fontaine Blanche,Pont-Péan,48.0169427,-1.7051982,,,0
3911,3911,Rivaudière,Pont-Péan,48.01367131,-1.70764824,,,0
3912,3912,Pont Péan Mairie,Pont-Péan,48.01082475,-1.706468,,,0
3913,3913,Chemin Vert,Pont-Péan,48.01296314,-1.703044,,,0
3914,3914,Mouton Blanc,Pont-Péan,48.01038435,-1.70102798,,,0
3915,3915,Caliorne,Pont-Péan,48.00553207,-1.69815207,,,0
3918,3918,Rue des Oiseaux,Pont-Péan,48.00712012,-1.69912904,,,0
3924,3924,Bois Esnault,Pont-Péan,47.99991179,-1.69692096,,,0
3951,3951,Cropy,Saint-Sulpice-la-Forêt,48.22528095,-1.57037306,,,0
3952,3952,Chesnais,Saint-Sulpice-la-Forêt,48.223221,-1.5763179,,,0
3953,3953,Bourg,Saint-Sulpice-la-Forêt,48.21792113,-1.58142255,,,0
3954,3954,Terrain des Sports,Saint-Sulpice-la-Forêt,48.21479222,-1.58657706,,,0
3955,3955,Tronchay,Saint-Sulpice-la-Forêt,48.21169142,-1.59075734,,,0
3956,3956,Oliverie,Saint-Sulpice-la-Forêt,48.1998183,-1.59754322,,,0
3957,3957,Oliverie,Saint-Sulpice-la-Forêt,48.19743651,-1.59945215,,,0
3958,3958,Lande Saint Denis,Saint-Sulpice-la-Forêt,48.20320481,-1.59506102,,,0
3959,3959,Tronchay,Saint-Sulpice-la-Forêt,48.21179703,-1.59059123,,,0
3960,3960,Terrain des Sports,Saint-Sulpice-la-Forêt,48.2146956,-1.58674396,,,0
3961,3961,Bourg,Saint-Sulpice-la-Forêt,48.21773209,-1.58139746,,,0
3962,3962,Chesnais,Saint-Sulpice-la-Forêt,48.22315211,-1.57693236,,,0
3964,3964,Lande Saint Denis,Saint-Sulpice-la-Forêt,48.20387938,-1.59463442,,,0
4001,4001,Timonière,Acigné,48.13701918,-1.52637517,,,0
4002,4002,Verdaudais,Acigné,48.13696093,-1.53304901,,,0
4003,4003,Acigné Mairie,Acigné,48.13419518,-1.53491257,,,0
4004,4004,Foyer,Acigné,48.13391306,-1.53776926,,,0
4005,4005,Lande,Acigné,48.13397096,-1.54188098,,,0
4006,4006,Pont d'Ohin,Acigné,48.13719872,-1.54956474,,,0
4007,4007,Boulais,Acigné,48.13905954,-1.55878783,,,0
4008,4008,Boulais,Acigné,48.13908696,-1.55947698,,,0
4009,4009,Pont d'Ohin,Acigné,48.13686615,-1.54860696,,,0
4010,4010,Lande,Acigné,48.13448302,-1.54192503,,,0
4011,4011,Foyer,Acigné,48.13388288,-1.53762999,,,0
4012,4012,Acigné Mairie,Acigné,48.13417021,-1.5347181,,,0
4013,4013,Verdaudais,Acigné,48.13716321,-1.53294519,,,0
4053,4053,Métairie,La Chapelle-des-Fougeretz,48.17949446,-1.72926703,,,0
4054,4054,Mairie,La Chapelle-des-Fougeretz,48.17710926,-1.73209913,,,0
4055,4055,Viennais,La Chapelle-des-Fougeretz,48.17409345,-1.73514392,,,0
4056,4056,Sénestrais,La Chapelle-des-Fougeretz,48.17031777,-1.73623348,,,0
4057,4057,Sénestrais,La Chapelle-des-Fougeretz,48.16992222,-1.73598235,,,0
4058,4058,Viennais,La Chapelle-des-Fougeretz,48.17395236,-1.73523531,,,0
4059,4059,Mairie,La Chapelle-des-Fougeretz,48.17663681,-1.7328654,,,0
4060,4060,Métairie,La Chapelle-des-Fougeretz,48.1794217,-1.72905833,,,0
4062,4062,La Brosse,La Chapelle-des-Fougeretz,48.17676429,-1.72204091,,,0
4066,4066,Quatre Vents,La Chapelle-des-Fougeretz,48.16859383,-1.74298296,,,0
4067,4067,Quatre Vents,La Chapelle-des-Fougeretz,48.16897619,-1.74251034,,,0
4069,4069,Besneraie,La Chapelle-des-Fougeretz,48.18312865,-1.72600138,,,0
4070,4070,Besneraie,La Chapelle-des-Fougeretz,48.18301608,-1.72638573,,,0
4101,4101,Corps-Nuds Gare,Corps-Nuds,47.98501009,-1.57628621,,,0
4102,4102,Huberdières,Corps-Nuds,47.98240342,-1.58071998,,,0
4103,4103,Place de Kildare,Corps-Nuds,47.97775083,-1.58490906,,,0
4104,4104,Corps-Nuds Mairie,Corps-Nuds,47.97932856,-1.58790538,,,0
4105,4105,Chêne Hervé,Corps-Nuds,47.98205291,-1.58831596,,,0
4108,4108,Chêne Hervé,Corps-Nuds,47.98189705,-1.58838301,,,0
4109,4109,Corps-Nuds Mairie,Corps-Nuds,47.97901569,-1.58783799,,,0
4110,4110,Place de Kildare,Corps-Nuds,47.97776379,-1.58550091,,,0
4111,4111,Huberdières,Corps-Nuds,47.98259928,-1.58032069,,,0
4112,4112,Corps-Nuds Gare,Corps-Nuds,47.98528795,-1.57609539,,,0
4151,4151,Anjou,Brécé,48.10975091,-1.48097238,,,0
4152,4152,Mainguère,Brécé,48.10905522,-1.47841022,,,0
4153,4153,Saules,Brécé,48.10706253,-1.47914293,,,0
4154,4154,Provence,Brécé,48.10749969,-1.48292686,,,0
4155,4155,Destiers,Brécé,48.10758916,-1.48614508,,,0
4156,4156,Pâtis,Brécé,48.10941494,-1.50301501,,,0
4157,4157,Pâtis,Brécé,48.10929687,-1.50327411,,,0
4158,4158,Destiers,Brécé,48.10759324,-1.48603777,,,0
4159,4159,Provence,Brécé,48.10748041,-1.48261,,,0
4160,4160,Saules,Brécé,48.10721432,-1.47846948,,,0
4161,4161,Mainguère,Brécé,48.10901928,-1.47840717,,,0
4162,4162,Turbanière,Brécé,48.1084445,-1.50835582,,,0
4163,4163,Turbanière,Brécé,48.10829229,-1.50738732,,,0
4201,4201,Croix Blanche,Chavagne,48.0519556,-1.79762199,,,0
4202,4202,Calvaire,Chavagne,48.05201225,-1.79070221,,,0
4203,4203,Alfred de Musset,Chavagne,48.05509706,-1.79000007,,,0
4204,4204,Avenir,Chavagne,48.05399506,-1.78384914,,,0
4205,4205,Grippay,Chavagne,48.05814163,-1.77631699,,,0
4206,4206,Mare Doux,Chavagne,48.0632306,-1.77243271,,,0
4207,4207,Mare Doux,Chavagne,48.063395,-1.77238031,,,0
4208,4208,Grippay,Chavagne,48.05776111,-1.7763633,,,0
4209,4209,Avenir,Chavagne,48.05408189,-1.78370908,,,0
4210,4210,Alfred de Musset,Chavagne,48.05473857,-1.7901693,,,0
4211,4211,Calvaire,Chavagne,48.05245322,-1.79050012,,,0
4252,4252,Rochers,La Chapelle-Thouarault,48.12305645,-1.86073456,,,0
4253,4253,Piardière,La Chapelle-Thouarault,48.1219735,-1.84615443,,,0
4254,4254,Grippière,La Chapelle-Thouarault,48.12128913,-1.83758202,,,0
4255,4255,Grippière,La Chapelle-Thouarault,48.12140881,-1.83774109,,,0
4256,4256,Piardière,La Chapelle-Thouarault,48.1220314,-1.84628093,,,0
4257,4257,Rochers,La Chapelle-Thouarault,48.1230881,-1.86080178,,,0
4264,4264,Place de la Mairie,La Chapelle-Thouarault,48.12306894,-1.86589939,,,0
4267,4267,Ville aux Archers,La Chapelle-Thouarault,48.12259474,-1.86836565,,,0
4269,4269,Place de la Mairie,La Chapelle-Thouarault,48.12309875,-1.86605346,,,0
4301,4301,Hautière,L'Hermitage,48.12299286,-1.82175531,,,0
4302,4302,CAT La Hautière,L'Hermitage,48.11889327,-1.82257926,,,0
4303,4303,L'Hermitage Gare,L'Hermitage,48.12384912,-1.81779401,,,0
4304,4304,L'Hermitage Eglise,L'Hermitage,48.12551567,-1.81606092,,,0
4305,4305,Village,L'Hermitage,48.12464354,-1.81159175,,,0
4306,4306,Clairefontaine,L'Hermitage,48.12320965,-1.8063041,,,0
4307,4307,Clairefontaine,L'Hermitage,48.1233135,-1.80685214,,,0
4308,4308,Village,L'Hermitage,48.12499565,-1.81290303,,,0
4310,4310,L'Hermitage Gare,L'Hermitage,48.12373585,-1.81791833,,,0
4311,4311,Hautière,L'Hermitage,48.12290007,-1.82093895,,,0
4315,4315,Noë Biche,L'Hermitage,48.12294892,-1.80230832,,,0
4316,4316,Noë Biche,L'Hermitage,48.12283506,-1.80134198,,,0
4317,4317,L'Hermitage Gare,L'Hermitage,48.1234384,-1.81891663,,,0
4322,4322,L'Hermitage Eglise,L'Hermitage,48.12548,-1.81571,,,0
4351,4351,Parc d'Activités,Saint-Erblon,48.01725669,-1.66042889,,,0
4352,4352,Champ Mulon,Saint-Erblon,48.01883453,-1.65769241,,,0
4353,4353,Paul Féval,Saint-Erblon,48.01766237,-1.65451232,,,0
4354,4354,Paul Féval,Saint-Erblon,48.01764653,-1.65445718,,,0
4355,4355,Champ Mulon,Saint-Erblon,48.01883506,-1.65767902,,,0
4356,4356,Croix du Pigeonnet,Saint-Erblon,48.01707558,-1.66458685,,,0
4357,4357,Croix du Pigeonnet,Saint-Erblon,48.01706279,-1.66474597,,,0
4358,4358,Croix Faucheux,Saint-Erblon,48.01767454,-1.64942104,,,0
4359,4359,Leuzières,Saint-Erblon,48.02152221,-1.65356188,,,0
4360,4360,Leuzières,Saint-Erblon,48.02156395,-1.65364618,,,0
4361,4361,Croix Faucheux,Saint-Erblon,48.01776753,-1.64957701,,,0
4362,4362,Alexandre Gilois,Saint-Erblon,48.01619592,-1.65151734,,,0
4363,4363,Alexandre Gilois,Saint-Erblon,48.01632313,-1.6513413,,,0
4373,4373,Le Plessix,Saint-Erblon,48.01467308,-1.64600473,,,0
4401,4401,Le Verger Eglise,Le Verger,48.06992252,-1.93239808,,,0
4402,4402,Bouvrais,Le Verger,48.07025095,-1.92907905,,,0
4403,4403,Bouvrais,Le Verger,48.07002136,-1.93025491,,,0
4408,4408,Le Verger Eglise,Le Verger,48.06999661,-1.93235118,,,0
4451,4451,Clairville,Clayes,48.18086288,-1.85048693,,,0
4452,4452,Croix Simon,Clayes,48.18138007,-1.85347313,,,0
4453,4453,Clayes Centre,Clayes,48.17601811,-1.85254844,,,0
4454,4454,Terseul,Clayes,48.18094994,-1.84486037,,,0
4455,4455,Terseul,Clayes,48.18091858,-1.84496532,,,0
4456,4456,La Tour,Clayes,48.1743824,-1.846508,,,0
4502,4502,Gévezé Mairie,Gévezé,48.22104867,-1.78874652,,,0
4503,4503,Flume,Gévezé,48.21863623,-1.78399508,,,0
4504,4504,Flume,Gévezé,48.21830476,-1.78327707,,,0
4505,4505,Gévezé Mairie,Gévezé,48.22096598,-1.78811849,,,0
4507,4507,Cheval Blanc,Gévezé,48.22178274,-1.80232719,,,0
4508,4508,Coualeuc,Gévezé,48.22448225,-1.80078454,,,0
4509,4509,Coualeuc,Gévezé,48.22464461,-1.80044931,,,0
4510,4510,Prés Verts,Gévezé,48.22361535,-1.79362989,,,0
4511,4511,Prés Verts,Gévezé,48.22397777,-1.79377074,,,0
4551,4551,Saint-Armel Eglise,Saint-Armel,48.0134184,-1.59096813,,,0
4552,4552,Saint-Armel Gare,Saint-Armel,48.01396709,-1.59426931,,,0
4553,4553,Lande du Jardin,Saint-Armel,48.01466942,-1.59829558,,,0
4554,4554,Lande du Jardin,Saint-Armel,48.01473229,-1.59840416,,,0
4555,4555,Saint-Armel Gare,Saint-Armel,48.01402453,-1.59440297,,,0
4601,4601,Chevaigné Mairie,Chevaigné,48.21171751,-1.63046022,,,0
4602,4602,Fonderies,Chevaigné,48.21431434,-1.62905651,,,0
4603,4603,Pommiers,Chevaigné,48.21095412,-1.62602395,,,0
4604,4604,Pommiers,Chevaigné,48.21008788,-1.62587418,,,0
4605,4605,Fonderies,Chevaigné,48.21442422,-1.62878295,,,0
4606,4606,Chevaigné Mairie,Chevaigné,48.21193254,-1.63026334,,,0
4607,4607,Chevaigné Gare,Chevaigné,48.20764802,-1.63080398,,,0
4608,4608,Chevaigné Gare,Chevaigné,48.20787045,-1.63064822,,,0
4609,4609,Chopinais,Chevaigné,48.19917578,-1.62757919,,,0
4610,4610,Chopinais,Chevaigné,48.19918212,-1.62764716,,,0
4652,4652,Chêne Vert,Cintré,48.10508252,-1.87271047,,,0
4653,4653,Saint-Melaine,Cintré,48.10342902,-1.86952936,,,0
4654,4654,Saint-Melaine,Cintré,48.10342337,-1.86944808,,,0
4700,4700,Point du Jour,Laillé,47.97843783,-1.71368821,,,0
4701,4701,Point du Jour,Laillé,47.97860622,-1.71298793,,,0
4702,4702,Orée du Bois,Laillé,47.97543276,-1.71711069,,,0
4703,4703,Orée du Bois,Laillé,47.9755072,-1.71717487,,,0
4704,4704,Laillé Eglise,Laillé,47.978117,-1.72041031,,,0
4705,4705,Laillé Eglise,Laillé,47.97798342,-1.71968327,,,0
4706,4706,Châtaigneraie,Laillé,47.9791901,-1.72431431,,,0
4707,4707,Châtaigneraie,Laillé,47.97928745,-1.72433103,,,0
4708,4708,Gingouillère,Laillé,47.98009235,-1.7309092,,,0
4709,4709,Bout de Lande,Laillé,47.97992591,-1.6930728,,,0
4710,4710,Bout de Lande,Laillé,47.97986539,-1.69315258,,,0
4711,4711,Estuaires,Laillé,47.97539368,-1.69140322,,,0
4712,4712,Estuaires,Laillé,47.97481571,-1.69135986,,,0
5036,5036,Italie,Rennes,48.08660108,-1.66872386,,,0
